cod_distrito,distrito,cod_barrio,barrio,año,unidad_indicador,indicador_completo,valor_indicador
1.0,Centro,15.0,Universidad,2020,Índice,Índice de Vulnerabilidad Territorial,"0,0075"
1.0,Centro,15.0,Universidad,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,62
1.0,Centro,15.0,Universidad,2020,Equipamientos,Institutos Públicos de Educación Secundaria,2
1.0,Centro,16.0,Sol,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"86,34"
1.0,Centro,16.0,Sol,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"78,54"
1.0,Centro,16.0,Sol,2020,Índice,Índice de Vulnerabilidad Territorial,"0,0076"
1.0,Centro,16.0,Sol,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,58
2.0,Arganzuela,21.0,Imperial,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
CHINA (Población total Distrito)",163
2.0,Arganzuela,21.0,Imperial,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,31"
2.0,Arganzuela,21.0,Imperial,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,66"
2.0,Arganzuela,21.0,Imperial,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00648"
2.0,Arganzuela,21.0,Imperial,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,88
2.0,Arganzuela,21.0,Imperial,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
2.0,Arganzuela,22.0,Acacias,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
CHINA (Población total Distrito)",215
2.0,Arganzuela,22.0,Acacias,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,19"
2.0,Arganzuela,22.0,Acacias,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"83,54"
2.0,Arganzuela,22.0,Acacias,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00652"
2.0,Arganzuela,22.0,Acacias,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,87
2.0,Arganzuela,22.0,Acacias,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
2.0,Arganzuela,23.0,Chopera,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
CHINA (Población total Distrito)",200
2.0,Arganzuela,23.0,Chopera,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"89,73"
2.0,Arganzuela,23.0,Chopera,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"83,13"
2.0,Arganzuela,23.0,Chopera,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00725"
2.0,Arganzuela,23.0,Chopera,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,69
2.0,Arganzuela,24.0,Legazpi,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
CHINA (Población total Distrito)",222
2.0,Arganzuela,24.0,Legazpi,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,43"
2.0,Arganzuela,24.0,Legazpi,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"83,55"
2.0,Arganzuela,24.0,Legazpi,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00595"
2.0,Arganzuela,24.0,Legazpi,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,108
2.0,Arganzuela,25.0,Delicias,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
CHINA (Población total Distrito)",272
2.0,Arganzuela,25.0,Delicias,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,2"
2.0,Arganzuela,25.0,Delicias,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,4"
2.0,Arganzuela,25.0,Delicias,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00659"
2.0,Arganzuela,25.0,Delicias,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,85
2.0,Arganzuela,25.0,Delicias,2020,Equipamientos,Bibliotecas públicas Comunidad Madrid,1
2.0,Arganzuela,26.0,Palos de la Frontera,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
CHINA (Población total Distrito)",245
2.0,Arganzuela,26.0,Palos de la Frontera,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,58"
2.0,Arganzuela,26.0,Palos de la Frontera,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,29"
2.0,Arganzuela,26.0,Palos de la Frontera,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00711"
2.0,Arganzuela,26.0,Palos de la Frontera,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,77
2.0,Arganzuela,27.0,Atocha,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
CHINA (Población total Distrito)",7
2.0,Arganzuela,27.0,Atocha,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"75,59"
2.0,Arganzuela,27.0,Atocha,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"71,7"
2.0,Arganzuela,27.0,Atocha,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00692"
2.0,Arganzuela,27.0,Atocha,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,81
2.0,Arganzuela,27.0,Atocha,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
3.0,Retiro,31.0,Pacífico,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",341
3.0,Retiro,31.0,Pacífico,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"89,08"
3.0,Retiro,31.0,Pacífico,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"84,04"
3.0,Retiro,31.0,Pacífico,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00619"
3.0,Retiro,31.0,Pacífico,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,98
3.0,Retiro,32.0,Adelfas,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",121
3.0,Retiro,32.0,Adelfas,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"86,67"
3.0,Retiro,32.0,Adelfas,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"83,61"
3.0,Retiro,32.0,Adelfas,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00615"
3.0,Retiro,32.0,Adelfas,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,100
3.0,Retiro,32.0,Adelfas,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
3.0,Retiro,33.0,Estrella,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",101
3.0,Retiro,33.0,Estrella,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,01"
3.0,Retiro,33.0,Estrella,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,54"
3.0,Retiro,33.0,Estrella,2020,Índice,Índice de Vulnerabilidad Territorial,"0,0057"
3.0,Retiro,33.0,Estrella,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,119
3.0,Retiro,33.0,Estrella,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
3.0,Retiro,34.0,Ibiza,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",279
3.0,Retiro,34.0,Ibiza,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,03"
3.0,Retiro,34.0,Ibiza,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"81,69"
3.0,Retiro,34.0,Ibiza,2020,Índice,Índice de Vulnerabilidad Territorial,"0,0061"
3.0,Retiro,34.0,Ibiza,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,102
3.0,Retiro,35.0,Los Jerónimos,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",73
3.0,Retiro,35.0,Los Jerónimos,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"86,97"
3.0,Retiro,35.0,Los Jerónimos,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,79"
3.0,Retiro,35.0,Los Jerónimos,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00558"
3.0,Retiro,35.0,Los Jerónimos,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,124
3.0,Retiro,35.0,Los Jerónimos,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
3.0,Retiro,36.0,Niño Jesús,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",70
3.0,Retiro,36.0,Niño Jesús,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,45"
3.0,Retiro,36.0,Niño Jesús,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,41"
3.0,Retiro,36.0,Niño Jesús,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00547"
3.0,Retiro,36.0,Niño Jesús,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,128
4.0,Salamanca,41.0,Recoletos,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",316
4.0,Salamanca,41.0,Recoletos,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,6"
4.0,Salamanca,41.0,Recoletos,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"83,53"
4.0,Salamanca,41.0,Recoletos,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00544"
4.0,Salamanca,41.0,Recoletos,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,129
4.0,Salamanca,41.0,Recoletos,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
4.0,Salamanca,42.0,Goya,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",519
4.0,Salamanca,42.0,Goya,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,88"
4.0,Salamanca,42.0,Goya,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,27"
4.0,Salamanca,42.0,Goya,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00587"
4.0,Salamanca,42.0,Goya,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,112
4.0,Salamanca,42.0,Goya,2020,Equipamientos,Centros de Día de Alzheimer y Físicos,1
4.0,Salamanca,43.0,Fuente del Berro,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",273
4.0,Salamanca,43.0,Fuente del Berro,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,7"
4.0,Salamanca,43.0,Fuente del Berro,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,91"
4.0,Salamanca,43.0,Fuente del Berro,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00625"
4.0,Salamanca,43.0,Fuente del Berro,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,92
4.0,Salamanca,44.0,Guindalera,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",536
4.0,Salamanca,44.0,Guindalera,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,26"
4.0,Salamanca,44.0,Guindalera,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,04"
4.0,Salamanca,44.0,Guindalera,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00604"
4.0,Salamanca,44.0,Guindalera,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,105
4.0,Salamanca,44.0,Guindalera,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
4.0,Salamanca,44.0,Guindalera,2020,Entidades,Asociaciones de mujeres,1
4.0,Salamanca,45.0,Lista,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",243
4.0,Salamanca,45.0,Lista,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,77"
4.0,Salamanca,45.0,Lista,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"83,25"
4.0,Salamanca,45.0,Lista,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00593"
4.0,Salamanca,45.0,Lista,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,109
4.0,Salamanca,46.0,Castellana,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",199
4.0,Salamanca,46.0,Castellana,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,49"
4.0,Salamanca,46.0,Castellana,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"84,33"
4.0,Salamanca,46.0,Castellana,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00563"
4.0,Salamanca,46.0,Castellana,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,123
5.0,Chamartín,51.0,El Viso,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",81
5.0,Chamartín,51.0,El Viso,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,87"
5.0,Chamartín,51.0,El Viso,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"84,42"
5.0,Chamartín,51.0,El Viso,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00531"
5.0,Chamartín,51.0,El Viso,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,131
5.0,Chamartín,51.0,El Viso,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
5.0,Chamartín,52.0,Prosperidad,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",397
5.0,Chamartín,52.0,Prosperidad,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"87,42"
5.0,Chamartín,52.0,Prosperidad,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"81,79"
5.0,Chamartín,52.0,Prosperidad,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00625"
5.0,Chamartín,52.0,Prosperidad,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,93
5.0,Chamartín,52.0,Prosperidad,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
5.0,Chamartín,53.0,Ciudad Jardín,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",195
5.0,Chamartín,53.0,Ciudad Jardín,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,22"
5.0,Chamartín,53.0,Ciudad Jardín,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"81,89"
5.0,Chamartín,53.0,Ciudad Jardín,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00624"
5.0,Chamartín,53.0,Ciudad Jardín,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,94
5.0,Chamartín,54.0,Hispanoamérica,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",166
5.0,Chamartín,54.0,Hispanoamérica,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,62"
5.0,Chamartín,54.0,Hispanoamérica,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,99"
5.0,Chamartín,54.0,Hispanoamérica,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00557"
5.0,Chamartín,54.0,Hispanoamérica,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,125
5.0,Chamartín,54.0,Hispanoamérica,2020,Equipamientos,Institutos Públicos de Educación Secundaria,1
5.0,Chamartín,55.0,Nueva España,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",179
5.0,Chamartín,55.0,Nueva España,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,48"
5.0,Chamartín,55.0,Nueva España,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"82,78"
5.0,Chamartín,55.0,Nueva España,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00537"
5.0,Chamartín,55.0,Nueva España,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,130
5.0,Chamartín,56.0,Castilla,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
VENEZUELA (Población total Distrito)",179
5.0,Chamartín,56.0,Castilla,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,39"
5.0,Chamartín,56.0,Castilla,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"84,03"
5.0,Chamartín,56.0,Castilla,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00591"
5.0,Chamartín,56.0,Castilla,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,110
6.0,Tetuán,61.0,Bellas Vistas,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
FILIPINAS (Población total Distrito)",1521
6.0,Tetuán,61.0,Bellas Vistas,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
PARAGUAY (Población total Distrito)",548
6.0,Tetuán,61.0,Bellas Vistas,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,57"
6.0,Tetuán,61.0,Bellas Vistas,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"81,95"
6.0,Tetuán,61.0,Bellas Vistas,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00819"
6.0,Tetuán,61.0,Bellas Vistas,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,46
6.0,Tetuán,62.0,Cuatro Caminos,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
FILIPINAS (Población total Distrito)",834
6.0,Tetuán,62.0,Cuatro Caminos,2020,Personas,"Primera y segunda nacionalidad extranjera en el Distrito: 
PARAGUAY (Población total Distrito)",396
6.0,Tetuán,62.0,Cuatro Caminos,2016,Edad,Esperanza de vida al nacer Mujeres (mortalidad del periodo 2013-2016),"88,48"
6.0,Tetuán,62.0,Cuatro Caminos,2016,Edad,Esperanza de vida al nacer Hombres  (mortalidad del periodo 2013-2016),"81,73"
6.0,Tetuán,62.0,Cuatro Caminos,2020,Índice,Índice de Vulnerabilidad Territorial,"0,00717"
6.0,Tetuán,62.0,Cuatro Caminos,2020,Número de orden,Posición en el ranking de distritos y/o barrios de vulnerabilidad territorial,73
