place_id,rating_rev,text
ChIJ0auhEiaIQQ0RGFGKGaE3pU4,5,"My reference Chinese Restaurant in Madrid has been around for a long time and both the food and the size of the portions are very good.

Very good treatment by the waitresses.

Parking in the area, as long as it is not a holiday or long weekend, is relatively easy.

And as I said at the beginning, the food is delicious!!!

Before it was called Oriente City, now with a name, let's say something peculiar, ALFALFA.

When more than 30 years ago many Chinese restaurants began to flourish in Madrid, for me this one has always had the best quality and at a very good price (and I can say that I have tried countless restaurants of this type, it became a tradition to do it with my parents )."
ChIJ0auhEiaIQQ0RGFGKGaE3pU4,5,"First visit and I will definitely return!

The attention of 10, everything impeccable and very rich. For those who love traditional Chinese food, I recommend it 100%."
ChIJ0auhEiaIQQ0RGFGKGaE3pU4,5,"Now it's called Alfalfa and it's phenomenal.
Very good value for money
They have renovated the decoration and tableware and it is a pleasure to eat there. Very good attention."
ChIJ0auhEiaIQQ0RGFGKGaE3pU4,5,"They have recovered their essence with the remodeling of the premises, the dishes of a very good quality at the best price.

It has always been our favorite Asian restaurant. We will return 100%."
ChIJuXGOKyyIQQ0R_Wu9rg4sLrM,5,"You get so much for what you pay for! Their menú del día costs 12,50€, which includes an appetizer, first course, a long plate of various sushi, and a drink!"
ChIJuXGOKyyIQQ0R_Wu9rg4sLrM,5,"We ordered food from here a couple of times during our vacation and it was always really really good. We tried a variety of dishes and there was not a single one that we did not like! The price was OK and one of the times they gave us a soda and a beer for free, that was really nice. I'm sure we will order again from them when we are back in Madrid and we crave Japanese food."
ChIJuXGOKyyIQQ0R_Wu9rg4sLrM,5,"Pleasantly surprised, good food ,great price ,very attentive and fast service"
ChIJuXGOKyyIQQ0R_Wu9rg4sLrM,5,"The food was freshly made, delicious and the service was exceptional. Worth a trip!"
ChIJuXGOKyyIQQ0R_Wu9rg4sLrM,5,100% recommended!
ChIJZbf9txeIQQ0RG8X3ByqUJZY,5,"Incredibly friendly. Great food and great ambience. From the music to the décor, 10/10."
ChIJZbf9txeIQQ0RG8X3ByqUJZY,5,"Fantastic food, atmosphere and people. Love it!"
ChIJZbf9txeIQQ0RG8X3ByqUJZY,5,Best place
ChIJZbf9txeIQQ0RG8X3ByqUJZY,5,Super pizzas
ChIJZbf9txeIQQ0RG8X3ByqUJZY,5,The best Argentine restaurant I have ever been to in my life. The waiter is very friendly and funny. The place is very cozy and has good music. Everything is great!!!👏
ChIJfTsa3YsnQg0RcebDSdC7k2M,5,It’s good here
ChIJfTsa3YsnQg0RcebDSdC7k2M,5,👌👌👌
ChIJfTsa3YsnQg0RcebDSdC7k2M,5,Good place
ChIJfTsa3YsnQg0RcebDSdC7k2M,5,"Excellent place to go to eat with coworkers. The service is fast and very friendly, and the atmosphere is perfect for talking and having a good time. The food was delicious and well presented. Recommended!"
ChIJfTsa3YsnQg0RcebDSdC7k2M,4,The menu is correct and offers the opportunity to taste a very complete grill of meat accompanied by a drink and dessert. Good attention from the waiters; attentive to everything and agile service.
ChIJOzQGX4knQg0Re3dqSkorC0g,5,"Food and service very good, i wanna go back already!!! That was my last night in Madrid with my love, he enjoyed his burger.!"
ChIJOzQGX4knQg0Re3dqSkorC0g,1,Service wasn't good. Burgers weren't served at the same time and burger wasn't warm.
ChIJOzQGX4knQg0Re3dqSkorC0g,4,"Nice food, very friendly staff and good atmosphere."
ChIJOzQGX4knQg0Re3dqSkorC0g,5,If you like Tgi Friday you give it a shot to this place you won't regret it
ChIJOzQGX4knQg0Re3dqSkorC0g,5,Great environment and great stuff
ChIJBcnYiCKIQQ0RC6750RgMJcY,1,A bar that takes photos of you with your tapas under plastic wrap cannot be good. The tapas are made on the day. They are not stored in plastic.
ChIJBcnYiCKIQQ0RC6750RgMJcY,5,Bar run by very friendly Chinese people with delicious Spanish food and who provide pretty good service. Very nice and friendly
ChIJBcnYiCKIQQ0RC6750RgMJcY,4,The cheapest mug of beer in the neighborhood. Meeting place for regular customers. Lin is friendly and attentive.
ChIJBcnYiCKIQQ0RC6750RgMJcY,5,"Amazing omelette, good mixed dishes

All at a very good price"
ChIJBcnYiCKIQQ0RC6750RgMJcY,4,Good to get out of trouble. The bathroom is horrible.
ChIJGxWmdCOIQQ0RYthkwOTiF-c,2,"The service was a bit slow, but the worst part was the food, we ask for some quesadillas that were ok, but the “orejitas asadas” and gambones apañados were just oil, I felt that I had a put a spoon of fried oil in my mouth. I don’t really recommend this place specially because they charge you the bread and it’s not even fresh"
ChIJGxWmdCOIQQ0RYthkwOTiF-c,5,Great food
ChIJGxWmdCOIQQ0RYthkwOTiF-c,5,Perfect all 😉
ChIJGxWmdCOIQQ0RYthkwOTiF-c,5,Good pipol
ChIJGxWmdCOIQQ0RYthkwOTiF-c,5,"First time I come, it is very pleasant on the terrace, the waiter is very friendly and what we ordered was delicious."
ChIJpTbA7YonQg0R8OyvlEYTEvY,3,"Nice stands with fresh and colorful vegetables, fish, meat and small stand-in cafees"
ChIJpTbA7YonQg0R8OyvlEYTEvY,4,"Lo que queda de lo que fue esta galería es bueno y se puede elegir entre el pescado la carne el pollo la verdura y mucho más.
Pero debo de mencionar que esta fue una de las mejores galerías de Madrid y lo digo con conocimiento de causa pues fui comercial de alimentación y esta galería estaba siempre a rebosar y con unos precios bastante más caros que las demás.
Hoy en día no es ni la sombra de lo que era pero afortunadamente sus precios son mucho más bajos y las calidades no han descendido"
ChIJpTbA7YonQg0R8OyvlEYTEvY,4,An appropriate place to purchase fresh food. It is the local market and is well maintained. I was there having breakfast and it was very good
ChIJpTbA7YonQg0R8OyvlEYTEvY,1,"Very bad experience at the FRUTAS CASTILLO fruit stand.
I bought avocados and none of them were good. For the price they have (especially being from a good brand), I expected a much higher quality than the one obtained.
Then they say about foreign stores, but that has never happened to me in any of them.
I feel like I have been robbed, so I will never shop there again."
ChIJpTbA7YonQg0R8OyvlEYTEvY,4,"A food market with all the services at your fingertips. Good fruit shops, butchers, fishmongers or delicatessens at your service, where it is worth being recommended. The ideal place for your purchases."
ChIJk3RR0FSJQQ0RRK4kajQucoo,1,Hands down the worst pizza I ever had. I ordered the Carlos Especial and it tasted like rubber. Also. My partner ordered a second pizza and it took them 35 minutes to make it. I do not like leaving negative reviews but the quality of pizza that I was given is unacceptable and I don’t plan on ever going back.
ChIJk3RR0FSJQQ0RRK4kajQucoo,4,"Very nice place and good food. Our waitress Noelia was very welcoming and nice.
Would recommend."
ChIJk3RR0FSJQQ0RRK4kajQucoo,3,I just ate the typical pizza. Nothing to say about it! Reasonably good. It' a pizzeria!!!
ChIJk3RR0FSJQQ0RRK4kajQucoo,1,"Terrible service, more than 1 hour and 30 minutes for my order to be delivered.
I call the store and it takes them about 5 minutes to answer me, leaving me on hold the entire time. And to surprise… The pizza arrives in the following way and is cold… Unfortunate."
ChIJk3RR0FSJQQ0RRK4kajQucoo,1,"NEFASTO home delivery. I am loyal to the franchise, but this is the second time I have ordered delivery and I receive quantities that are disproportionate to the price of the products. The first time I thought it might be a mistake, but I just received this order and the piece of cake is ridiculous for its cost (in a restaurant I imagine they would be embarrassed to serve this). The same goes for potatoes. A shame, but when I want to consume I will go to another franchise."
ChIJTVN67NeJQQ0RRWBpxVsEXsw,5,"I stopped for a beer on their terrace and saw their tortilla. It looked incredible but I was on bicycle and had already gotten full on their pan con tomate. I went back for lunch this past Saturday and the tortilla did not disappoint. Thick like a slice of cake, soft in the middle with onions... Basically a slice of heaven.

I have no picture to include because that pincho disappeared quickly between the three of us in a warm up to lunch."
ChIJTVN67NeJQQ0RRWBpxVsEXsw,1,"The menu was expensive and the food was really bad, very badly cooked!
They took their time to attend you."
ChIJTVN67NeJQQ0RRWBpxVsEXsw,5,co.
ChIJTVN67NeJQQ0RRWBpxVsEXsw,4,"Daily menu of €13.50 with 4 starters, 4 seconds and various desserts included. The menu includes a glass of rioja or another wine. Fair amount (I ordered skewer hake and I got 1/4 of the tail...). Good attention. Homemade restaurant atmosphere. See account.
On October 9, 2024 we returned and the staff has changed, similar menu (€13.50) per person, good service from the waiters."
ChIJTVN67NeJQQ0RRWBpxVsEXsw,5,"We celebrated the communion of the children there and the treatment received by both Hellen, Mario and their team has been 10.

From the first day they provided all the facilities in the world, we understood each other very well, and we enjoyed the glazed terrace alone, which is wonderful.

They showed us several menu options, with very good quality.

The service in the room was also phenomenal, so I just have to thank them for making everything so easy for us."
ChIJOYL46yKIQQ0RxQ9GL2O6eUs,5,Home delivery service is epic.They always deliver food fast. Kebabs are tasty. Their special salsas are best.
ChIJOYL46yKIQQ0RxQ9GL2O6eUs,5,Epics kebabs their sizes are good and Kebabs have a unique taste.
ChIJOYL46yKIQQ0RxQ9GL2O6eUs,5,"Very good and delicious food
Fried chicken 🍗 was very tasty and kebab was big and delicious"
ChIJOYL46yKIQQ0RxQ9GL2O6eUs,5,Great place. Nice seating area inside.
ChIJOYL46yKIQQ0RxQ9GL2O6eUs,5,"Great food, tasty kebab"
ChIJgQpkI7yJQQ0RkbH2Of1QJEQ,5,"I booked a table for 7 people to celebrate my birthday because of the good reviews it has and it was a success. The restaurant is small and you are super comfortable, the food is spectacular, everything we ordered was incredible and the waiter was super attentive at all times and with exemplary education, he also helped us in choosing dishes so that we did not order too much food, which we it is much appreciated. The place very clean. We will definitely return, we all left there delighted."
ChIJgQpkI7yJQQ0RkbH2Of1QJEQ,5,"Very good choice, the place is small and super comfortable and quiet, the service is spectacular, the waiter is super attentive at all times and kind to us, there are not many places where they treat you like this. Lastly and obviously most importantly the food, incredibly good. The menu is not very extensive but everything they have is incredible and super homemade (apart from the fact that it is difficult to find these prices in a restaurant today). We will definitely return!!"
