nombre,postal,calle,numero,cocina,lat,lon,wheelchair
Bocatería El Nou Masero,46900,Carrer del Cronista Vicent Beguer Esteve,3,,39.4297806,-0.478963,
Bar Cafeteria El Teu Lloc,46900,Carrer del Frare Lluís Amigó,48,,39.433823,-0.464282,
Barriobar La Cerveseta,46900,Carrer de Germanies,23,,39.4343386,-0.47097,
Bar Zalvez,46900,Carrer de Toledo,43,,39.430977,-0.466568,
Bar Zaravi,46900,Carrer de Pintor Renau,31,,39.433144,-0.477913,
Bar Union Musical,46900,Avinguda Al Vedat,21,,39.4356503,-0.4665882,
Bar Victoria,46900,Carrer del Pare Méndez,116,,39.432343,-0.470197,
Bar Restaurante Rueda,46900,Carrer de Sant Valerià,4,,39.4315555,-0.474642,
Bar Siena,46900,Carrer de Germanies,74,,39.4327041,-0.4738682,
Bar Rosello 7,46900,Carrer del Doctor Francesc Roselló,7,,39.434822,-0.469623,
Bar Restaurante Franc,46900,Carrer de Hernández Malillos,10,,39.43461,-0.4700821,
Bar-cafeteria Iturbi,46900,Carrer de José Iturbi,12,,39.4389159,-0.4615402,
Bar Restaurante Dinos,46900,Carrer de Francisco Tarrega,5,,39.4328068,-0.4771112,
Bar Perez,46900,Carrer de Germanies,70,,39.43309,-0.473274,
Bar El Pilar,46900,Carrer Axiprest Navarro Nogueroles,15,,39.43679,-0.460759,
Bar Pauli,46900,Carrer de Nicolás Andreu,16,,39.438313,-0.459968,
Bar Pedro,46900,Carrer de la Mare de Déu del Puig,16,,39.4293033,-0.4756234,
Bar Olimpica 2008,46900,Avinguda Olímpica,48,,39.425308,-0.468297,
Bar Joselito,46900,Carrer Xenillet,14,,39.440693,-0.468213,
Bar Mestanza,46900,Carrer de València,32,,39.440891,-0.464913,
Restaurante Chino Nuevo Milenio,46900,Avinguda Al Vedat,139,,39.4292851,-0.4766538,
Bar Maravillas,46900,Carrer de la Constitució,15,,39.4338777,-0.4741243,
Bar Marbi,46900,Carrer del Músic Andreu Navarro,14,,39.440029,-0.461467,
Bar La Tasca,46900,Carrer del Pare Méndez,67,,39.433571,-0.468077,
Bar Les Tapetes,46900,Carrer del Pare Méndez,98,,39.432949,-0.469334,
Bar La Sevillana,46900,Carrer de la Constitució,17,,39.433702,-0.4743878,
Mi Lola,46900,Avinguda Al Vedat,180,,39.4269003,-0.4813004,
Iguana,,,,,37.3715977,-5.9912683,
Chapeau,,,,,42.7016605,0.7962093,
La Central Gastro,,Praza da Constitución,,,42.2387694,-8.7260583,
Blanco Mar,,Avenida Santiago,9,seafood;local,28.0975856,-16.4810209,
Papaxoubas,,Rúa da Ballesta,10,,42.2386314,-8.7248756,
La tagliatella,,,,,41.6099396,2.3026055,
El Fogón de Farnals,,,,,39.5639861,-0.2850226,
Kayuco,,,,,39.5640665,-0.2829614,
Nueva Toni,,,,italian_pizza,39.5634066,-0.2851375,
La Dolce Vita,,,,italian,39.5642583,-0.2829474,
,,,,,37.183726,-3.5925629,
La Tagliatella,,,,italian,40.368237,-3.5976549,
Almiranta,,Rúa de Isabel II,23,,42.4335684,-8.6459104,limited
La Fontana di Caruso,,,,italian,39.5742346,-0.3288987,
Miyama,28013,Calle de la Flor Baja,5,japanese,40.4222185,-3.7099091,
DAWEI,07620,Ronda de Migjorn,72,sushi,39.4868455,2.8849992,
Sushi Chef,,,,chinese,39.4876031,2.8878859,
Paprica,27001,Rúa das Nóreas,10,,43.0107487,-7.5537792,
La Gondola,,,,italian;tapas,37.9857499,-1.1271423,
Restaurante asiático Xian,,,,asian,40.4374046,-3.6635117,
Vetro,,,,pizza,39.7177234,2.9102119,
La Cocina del Principal,,,,,42.4957524,-1.2151999,
Asador El Leñador,,,,,42.4961351,-1.215285,
Restaurant Maria Ademà,,Carrèr de Santa Eulàlia,3,,42.710085,0.9022558,
Vermont,,,,,42.7052947,0.905249,
Barbacoa la Amistad,,,,,40.5593978,-5.6712432,
Lagunilla,37770,Calle Gabriel y Galán,,spanish,40.556179,-5.6696227,
Donde Durán,37770,Calle Filiberto Villalobos,,spanish,40.5530418,-5.6743197,
Fish & Lobster Tenerife,38679,Avenida Virgen de Guadalupe,2,seafood;spanish;mediterranean,28.0940024,-16.744321,
Bar Zentrala,,,,,43.3090504,-2.4686002,yes
El Portillo,,,,,41.765564,-2.4674375,
el uno,,,,,37.3890343,-5.9993416,
Xiringuito Piscina Planes,,,,,38.7839297,-0.3448203,
Can Taxo,,,,,39.5449381,3.3382453,
Más Que Bocados,,,,,40.4816327,-3.3963433,
Villa Luisa,,,,,39.7943593,2.6970369,
La Casa del Puente,,,,,43.2354481,-4.8196955,
La Parisiena,,,,,40.4083649,-3.6705302,
Mesón Lourés,,,,regional,43.1022617,-7.5784622,
Brasa y Leña,41012,Avenida de Palmas Altas,1,brazilian;grill;steak_house,37.3436502,-5.9879596,
El Parral,,,,,40.3053113,-2.8411848,
Peking Garden,,,,,28.0788836,-16.7358146,
Miishi Restaurante,,,,,28.0789469,-16.7364116,
Las Olas,,,,,28.0791417,-16.7350373,
Odissea,,,,,28.0792724,-16.7349386,
Juven's,,,,,39.4637015,-0.4623888,
Donna,,,,italian,39.4630964,-0.4625061,
Nou Xocolate,,,,,39.46196,-0.4628363,
Bar Marisquería Jaén III,,,,seafood,40.454345,-3.4923941,
La Pica,,,,,36.7475849,-3.9553013,
Casa Antonio,,,,,36.53545,-4.6283943,
Sa Torrada,,,,,39.8287136,3.1157459,
Restaurente Tenerife Garden,,,,,28.0794093,-16.7310644,
Portugese,,,,portuguese,28.1335244,-15.4406659,
Loco Joe,,,,,39.4654478,-0.4604655,
Cuina i Sucre,03690,calle Pi i Margall,80,spanish,38.3923033,-0.5228866,
Krsna Cuisine,03690,avenida País Valenciano,5,indian,38.3921266,-0.5226777,
Kebap & grill express,03690,Calle Jorge Juan,36,turkish,38.392679,-0.5219797,
Red Roo,03690,Calle Vicente Savall Pascual,1,american,38.3923646,-0.5217118,
El pollo dorado,,,,,38.3636206,-0.4331081,
Apache,,,,,38.3824593,-0.4122856,
La boya,03540,Avinguda de la Costa Blanca,128,,38.3665249,-0.4115143,
Kenzo,03540,Maestro Jose Garberi Serrano,2,spanish,38.3835498,-0.4121592,
La Bodegueta,03560,Av-1902 Carretera de Benimagrell,19,spanish,38.3878887,-0.4123906,
VIPSmart,,,,,28.0696783,-16.7229805,
Tony Roma's,,,,barbecue,28.0695781,-16.7227799,
Mesón Orteguita,,,,,37.2633269,-5.9545845,
Restaurante Ara,,,,,42.7502266,-0.5157171,
La Conservera,,,,,39.4590516,-0.373845,
Marfil,,,,,28.0751254,-16.7312699,
Mario's,,,,,28.0750752,-16.7311991,
HongKong Restaurant,,,,,28.0746798,-16.7309155,
Only Good Vibes,,,,,28.1277981,-16.7828626,
Restaurante Pons Minea,27170,Avenida de Sarria,11,,42.8059449,-7.6172763,yes
El Racó d'en Fèlix,08291,Carrer Sagrera,5,spanish,41.4976909,2.1543836,
Braseria Ripollet,08291,Carrer de Casanovas,16,spanish,41.4965342,2.1607863,
Casa Lola,,,,,36.7224406,-4.4203092,
The Cabin,,,,burger,36.5290152,-6.2904249,
,,,,indian,40.9962431,-5.6666788,
Lily Cook,,,,,40.9648766,-5.6616376,no
El Doncel,18230,Avenida Circunvalación,84,,37.2200506,-3.6839363,
Ocafú Taberna Gallega Sagasta,28004,Calle de Sagasta,24,,40.4279411,-3.6979001,yes
Casa Tere,,,,,40.7045447,-4.1280517,
la Taverneta,,,,,41.7326041,1.8239764,
Raviolo,,,,,41.7308443,1.8190744,
la Montserratina,,,,,41.7251902,1.8253788,
Niwaka,,,,,41.7244418,1.8237267,
Majo Picón,35560,Calle Miguel Lantigua,18,,29.0653888,-13.6783492,
El principal de l'Eixample,,,,,41.3942187,2.1610038,
Sibemol,,,,,42.8038106,-1.6799896,yes
Camino de Casa,,,,,42.8032007,-1.6782897,limited
Pagoa Neotaberna,,,,,42.8039031,-1.6760899,yes
Como en Casa,,,,,42.8049961,-1.6845475,limited
Sidrería Saralegi,31010,Udaletxeko etorbidea,1,steak_house;basque_ciderhouse,42.802673,-1.6827414,no
Aitzane,,,,,42.8018918,-1.6851418,yes
La Cuchara,,,,,42.8028094,-1.6775147,limited
El Cañas,,,,,42.805764,-1.6729968,limited
O Lugar,15572,Estrada de Cedeira,10,,43.5056021,-8.1877964,
Meson Rocio,,,,mediterranean,38.0916052,-0.9386988,
Macito's,,,,,41.424561,2.1565722,
Restaurante El Marqués,,Calle Marqués de la Valdavia,1,,42.5235904,-4.7357914,
,,,,,36.740234,-4.0959544,
Taj Mahal,,,,indian,36.7398105,-4.0967792,
,,,,,36.7388938,-4.096452,
Aldekone,,Goikoetxe kalea,,,43.2985506,-2.8854651,
,,,,,27.9082921,-15.8266372,
Can Polit,,,,spanish,39.8526943,3.1208877,
Isidro,,Aingeru kalea,,,43.1773026,-2.3142161,
Arin,,,,,43.0990982,-2.3824313,limited
Larrea,,,,,43.0992546,-2.3826759,limited
Pomodoro,28805,Calle de Don Juan Tenorio,,italian;pasta;pizza,40.5062309,-3.3326654,
Bar Restaurante Piscina Belvis de Monroy-Las casas,,,,,39.8160856,-5.599243,
Pizzaiolo,,,,pizza,37.8841772,-4.7819667,
Hergazu,,,,,42.8006552,-1.6474715,yes
Piazza 19,,,,,42.8020537,-1.6465544,no
Tokio,,,,japanese,42.8023571,-1.6451653,yes
Airiños,,,,,40.4272812,-3.6048434,
Tendío 12 La Rinconada,,,,,37.4880086,-5.9781907,
Pizzeria Carlos,,,,pizza,41.4854605,2.0417212,
La Encina Parrandera,,,,,28.3146614,-16.4103238,
Can Pic's,08914,Carrer de Johann Sebastian Bach,12,chicken,41.4377896,2.2239521,yes
Chepi,,,,,40.2223601,0.2694126,
Can Roig,,,,,40.2223902,0.2683491,
d'Alfil,,,,,39.4619503,3.2780718,
Casa Carmen,,,,,37.3832267,-5.9955515,
Mañuko benta,,,,,43.3991994,-2.7588438,
Universal People Bar,,,,,37.3894993,-5.9929308,
The Black Turtle,,,,burger,39.6719256,-0.2663406,
Don G,,,,,39.6717507,-0.2664613,
Ginos,,,,italian,39.6716002,-0.2665652,
Vips,,,,international,39.6715186,-0.2666214,
La Colosal,,La Rambla Catalunya,23,,41.3888,2.16622,
el Racó Outdoor Seating,,,,,41.3891,2.16613,
Boscos,28801,Calle de Libreros,7,spanish,40.4838197,-3.3639098,
Silván,,,,,41.394099,2.1655798,
Contempo,,,,,41.3864,2.16817,
Ascent,,,,,41.3847,2.17466,
Foster’s Hollywood,,Avinguda Diagonal,3,,41.3921,2.14477,
Hamburgueseria,,,,burger,41.3932,2.1488,
El Manaba,,,,,41.4007,2.16926,
Hoy Sushi,,,,japanese;sushi,41.4002,2.16905,
Mi tienda,,,,,41.401,2.17236,
Restaurante Castillo,,,,,40.4872214,-3.361672,
Paloma Blanca - Arabe Halal,,,,,41.3796044,2.1671547,
Hawai steak house restaurante,,,,,28.0820152,-16.7330495,
Pizzeria Golf Park,,,,,28.0266832,-16.606977,
Bar-Merendero El Cherón Casa Kiko,33687,Carretera de Ujo al Puerto de San Isidro,,,43.1192341,-5.544596,
Hotel Restaurante El Parador de Felechosa,33688,,,,43.1047737,-5.5097368,
Gioelia Creameria Italiana,,,,,41.3933,2.1607,
Otto Sylt,,Rambla de Catalunya,133,barbecue,41.3954,2.15725,
MasQMenos,,,,,41.3932,2.16042,
el Patio,,,,,39.3784692,3.2370209,
Casa Julia,,,,,38.9919794,-0.1552512,
Ca Patxi,,,,,38.9918605,-0.1590425,
Do de Pit,07100,Plaça d'Amèrica,4,,39.7682112,2.711643,
El Cantonet del Port,,,,,38.9930204,-0.1568898,
Casa Carlos 1936,29016,Calle Keromnes,6,,36.7200082,-4.4081026,
Restaurante Agra Mahal 2,28250,Calle Juan Van Halen,4,indian,40.5769581,-3.9286327,
Restaurante Japonés Océano Pacífico,28250,Calle Juan Van Halen,5,japanese,40.5769603,-3.928203,
Tandem,28014,Calle de Santa María,39,italian,40.4126966,-3.6960121,
El Fondín,33194,,,regional;spanish,43.411767,-5.9146786,
Área Ambroz,,Autovía Ruta de la Plata,,,40.2651171,-5.9170872,
In Vino Veritas,,,,,42.3256166,-2.8650514,
La Cabaña,,,,,39.8418489,-6.8090331,
Centro estremeño,,Basotxiki,,,43.3154725,-1.9549939,
Pichita,,,,,38.3215224,-6.7767414,
Mi Mar,,,,fish,27.916777,-15.3996895,
La Marimorena,12003,Carrer del Guitarrista Tàrrega / Calle Guitarrista Tárrega,1,mediterranean,39.9829755,-0.0355898,
La Birrería,,,,,39.9828323,-0.0358776,
La Pala Pizza Bar,,Avinguda del Paral·lel,126B,,41.375185,2.1616466,
Don Ramon Taqueria,,Carrer Ample,,,41.3800739,2.179725,
Restaurante Casa Aroza,27320,Rúa de Calvo Sotelo,13,,42.477209,-7.2717418,
L'Estic,43440,Passeig de Canyelles,10,,41.3958323,1.1038641,
Casa do Polbo,,,,,41.9392603,-7.437889,
Bar Restaurante Mirador de la Code,,,,,41.1624681,-6.6902607,
La burgesa,,,,,41.4095749,2.2158258,
Tacazzo,,,,mexican,40.4171018,-3.6761238,
Acqua In Bocca Trattoria,28007,Calle de Arias Montano,30,italian_pizza;italian,40.4097349,-3.6705178,
Restaurant Catalunya i Aragó,,,,regional,41.3217062,2.1009764,
Agusto blai 12,,,,,41.3732127,2.1655963,
,,,,,42.6135337,-1.6401099,
Palacio de Zuasti,31892,Plaza Morondo,,,42.8528371,-1.7457802,
Robles,,Avenida de Soledad Vega Ortiz,104,,40.1337477,-5.6629078,
Nacho Bravo,,,,mexican,40.3920111,-3.6947695,
Comolocomo,08014,Carretera de la Bordeta,,,41.373898,2.1464376,
El Rincón Venezolano,,,,,40.4513982,-3.7092864,
Sanabria,,,,,40.452166,-3.7097341,
La Capocha,41927,Calle Aristóteles,2 Local 15,,37.3422115,-6.0599983,
Cachivache,28751,Calle del Corcho,26,pizza;italian;burger;regional,40.8589766,-3.6141743,
Indianoa Baita,31711,,,,43.2666193,-1.5039605,
La Muela,43201,Carrer del Pubill Oriol,8,mediterranean,41.1547759,1.1074491,
La Madurada,,,,,41.4352988,2.1895886,
Elcano,,,,,40.4461554,-3.6707097,
Pato Pekín,,,,chinese,39.5420993,2.5937366,
U-NICO Vinoteca Restaurante,08970,Rambla Josep Maria Jujol,21,tapas;spanish;international;local;mediterranean;crepe;fine_dining;cake;tea,41.3646927,2.0538331,
Restaurante Chino Mandarin,,,,,43.3253001,-1.9728542,
Les Dues,,,,,41.389247,2.1803239,
Tot 1€ Bar,,,,,41.3865978,2.1615372,
Restaurante Japones Tatami,,,,,43.323447,-1.9782587,
BenMeSabes,,,,traditional,43.3614907,-8.4206639,
Renato,,,,mediterranean,40.4451149,-3.8813952,
El tablao de Manuela,,Calle Deán Espinosa,3,,36.7484961,-5.8066229,
Gastrobar El Retablo,,Calle Deán Espinosa,6,,36.748542,-5.8064407,
La picanteria de l'Escribà,08005,Carrer de Marià Aguiló,59,,41.4020593,2.2020302,yes
Taberna Pucelana,47003,Calle Esteban García Chico,2,,41.657222,-4.7264877,
La Brasería,,,,,41.6362997,-4.7605752,
100 Montaditos,,,,sandwich,40.4345646,-3.7171921,
La Granja,,,,,40.4445631,-3.8025765,
Julieta,47014,Calle de Manuel Azaña,43,,41.6363797,-4.7626384,
El Chico del Aquilino,,,,,41.0048961,-2.7854223,
Ángela,,,,,41.6548125,-4.7280113,
Ría de Vigo,47014,Calle de Manuel Azaña,23,,41.6363737,-4.7644273,
Mexicali,,,,,41.6522307,-4.7227753,
Mesón El Empecinado,,,,,41.6549167,-4.7217291,
La Pausa,,,,,40.6422023,-4.0398255,
Trasto,,,,,41.6493016,-4.7273888,
,,,,,41.6364804,-4.7598174,
El Secreto,,,,,41.6360272,-4.7621985,
Pizza Hut,,,,pizza,41.6454208,-4.7452009,
Restaurante Portico Mar,,Carrer Àustria,,,38.0622248,-0.6545374,
Aita Mari Jatetxea,,Juan de Zigaran kalea,1,,43.2998051,-2.2536286,
Mesón Las Tejas,35660,Calle Dr Arstides Hernandez Moran,10,mediterranean;seafood;spanish,28.7345841,-13.868273,
La Fonda,,,,,40.976248,-0.4458983,
Mesón Zebadero,,,,,41.2044501,-6.5880478,
Restaurante Toledo,,Calle Argelita,20,regional,39.9678165,-0.2643859,
Restaurante Asia Xuan,,,,chinese,40.3999847,-3.6690329,
Ohana Ibiza,,,,sushi,38.8960292,1.4143299,yes
Little Ibiza,07800,Passeig de les Pitiuses,7,,38.9049283,1.4261004,
Los Pilarillos,41927,"Avenida San Juan - Palomares,",5,tapas,37.3473693,-6.03957,
Chez Luisette,,,,,42.3454656,3.0645076,
El Rebalaje,18730,Calle Espliego,2,regional,36.6976705,-3.4186405,yes
El Ancla,,,,regional;pizza,36.7005645,-3.4164825,
Terra Mar,,,,spanish;tapas,36.7325199,-3.7394852,
La Tagliatella,,,,italian,41.3946812,2.1638876,
Mesón los Nueros,,,,,40.438072,-5.7531674,
König,,,,fast_food,41.9395096,2.2507497,
Taberna Ipuzcoa,28028,Calle de Ferrer del Río,30,basque,40.4354091,-3.6707901,
Capri,,,,,41.4021844,-1.1672203,
Restaurante Pérez,,,,,36.9895974,-2.5870072,
D'Street - Poke & Bowls,08028,Carrer de Sabino Arana,36,american,41.3862845,2.1253416,
Pide y Pica,,,,,43.6112114,-8.1543984,
La Taberna del Mar,,,,mediterranean;seafood;pizza;regional;tapas;steak_house,28.9934424,-13.4880012,
Casa Regional Asturiana,,,,,39.7086952,2.9287693,
el Patio,,,,,39.5411521,3.334569,
Tanit,,,,,39.5412493,3.3347755,
Patri'llín,41370,Calle Antonio Merchán,1,,37.9296493,-5.7594064,
Casa Pilar,,,,,42.2888471,3.281229,
Menjars l'Argentera,,,,,41.1383767,0.908972,
Local Social,25725,Carrer del Tossal,8,regional;catalan,42.3540977,1.7018149,
Cal Tupinet,,,,,42.3550453,1.7058411,
Los Chavos,,,,,36.6505489,-4.7026543,
La parada,,Calle de José Rebollo López,,,38.8665998,-6.9743471,
Venta El Alma,,,,,38.8689714,-6.973587,
Porto Beach,,,,,39.5390482,3.3324035,
Taberna Pepa La Cordobesa,,Calle Herreros,,,38.9924963,-1.8494772,
,,,,,37.9295621,-5.7583594,
Casa Moma,,,,,42.359778,1.6959804,
Rosaleda,,,,,42.3599395,1.6975133,
Fonda Pluvinet,,,,,42.359659,1.6947065,
Jartá,23001,Calle Tablerón,11,burger,37.768167,-3.786298,
Bar Maño,,,,,42.0094795,-4.5334207,
Bellavista,,,,,42.3734676,1.7753193,
Alpha Raíces,,,,,42.4150245,-6.9819579,
Piquiño Restaurante,,,,,42.4153403,-6.9870507,
Pulpería El Dorado,,,,regional,42.4167428,-6.9892481,
Casa Guillermo,46011,Carrer del Progrés,15,mediterranean;spanish;regional;local,39.4638199,-0.3307573,
Igoako ostatua,,,,,43.0314813,-1.7855862,
Caravista,,,,,41.6187459,0.619646,
La Guingueta del Pompeu Fabra,08440,,,,41.6422912,2.3527965,
Bar Taperia 14 Março,08760,Carretera de Piera,17,spanish,41.4781414,1.9214693,
Restaurante Informal,,,,,41.3802194,2.1807356,
Chinese Restaurant International,,,,chinese,29.1085839,-13.6653094,
Fu Ding,,,,chinese,28.4394898,-16.3173513,
Azacán Hervas,10700,Calle Asensio Neila,1,,40.273667,-5.8592568,
Masnou,,,,,42.1524738,2.5426872,
Restaurante La Cueva de 1900,18014,Avenida de la Constitución,,regional,37.1865009,-3.6098771,
Subarashi Sushi Granada,18012,Avenida Doctor Olóriz,14,japanese,37.1878515,-3.6072464,
El Punto,18014,Avenida de Andalucía,,,37.1938169,-3.6260671,
Los Marines,18014,Calle Doctor Vaca Castro,2,regional,37.1932881,-3.6247483,
7 Pecados,18002,Calle Melchor Almagro,5,pizza,37.1776462,-3.6070269,
Aisushi,18004,Calle Arabial,54,japanese,37.1734566,-3.6092394,yes
Gran Parraga 3,18002,Calle Párraga,3,,37.1735275,-3.6005598,
Las Copas,18001,Calle Navas,19,traditional,37.1733992,-3.5978978,
Pomodoro,18009,Paseo del Salón,7,italian;pasta;pizza,37.1698368,-3.5948299,
Pizzería Yesterday,18006,Paseo del Violón,11,pizza,37.166976,-3.5970062,
Valenzuela,,Plaza Rotary,,regional,37.1663922,-3.5977954,
Buen gusto,18006,Calle San Marcos,,chinese,37.1682444,-3.5988047,
Mesón La Cabaña del Río,18006,,,,37.164135,-3.6047021,
Pizzería Fralisani,18008,Calle Mercedes Gaibrois,6,pizza,37.157238,-3.5875548,
Muka Muka,,Calle Primero de Mayo,142,,28.5054065,-13.8579632,
Etxeberri,,,,,42.9783424,-1.5099361,
Mirador de can Pi,,,,,41.9995637,2.8504245,
Urban Burrito Bar,,Mariano Ruiz-Funes,5,,37.9946098,-1.1277356,
Restaurant Plata,,,,,38.9095502,-0.547091,
Polifeno,,,,pizza,42.5698622,-0.547032,
Bar D'Ocata,08320,Carrer de Tomàs Vives,11,brasserie,41.4799091,2.3191281,
Sant Carles,08450,carrer de Begur,14,regional;breakfast;spanish;mediterranean;local,41.6004921,2.3784018,
Venta Udabe,,,,,42.9768238,-1.8260253,
L'Entrepà,,,,,38.5401422,-0.5066463,
Goiko Grill,,,,burger,41.396393,2.1740555,
El fresno,,,,,43.1129345,-3.1539479,
Montenegro,,,,,43.1111088,-3.1557115,
Liken,,,,,28.8585629,-13.8141545,
Martitxonea sagardotegia,,,,basque_ciderhouse,43.0098937,-1.8597832,
Rita,,Mandasko Dukearen pasealekua,,,43.3193572,-1.9747424,
Los riojanos,,Mandasko Dukearen pasealekua,,,43.316979,-1.9747129,
Aranburu Jatetxea,,,,,43.2362636,-2.2257946,
Carmen,09007,Calle José María Codón,9,,42.3593989,-3.6691003,
Bambú,,Rúa do Roupeiro,,spanish;tapas;burger;asian;coffee_shop;pizza,42.2372744,-8.7172304,no
Verde Mostaza,,Rúa do Paraguai,6,spanish;burger,42.2327699,-8.716154,no
A Cova Dos Ratos,,Romil,"3, bajo",spanish;mediterranean,42.2338118,-8.729483,no
Etxatxo,,,,basque_ciderhouse,43.0085035,-1.9355628,
La cooperativa,,,,,37.2075723,-3.6650166,
Mesón El Ventero del Trabuco,29313,Calle Libertad,3,,37.0264564,-4.3372706,
Yates,,,,,39.6061438,3.3885066,
El Siubès,,,,,42.0612189,2.6004272,
Donato,,,,pizza,39.5274142,2.5456138,
Los Blasones,,,,,42.0103132,-4.5300605,
"Las Olivas,S,L",38320,Calle Rectora María Luisa Tejedor Salguero,4,,28.4694157,-16.2958679,
Casa Kika,24717,Calle Ermita,4,regional,42.3749468,-6.238508,
La Trinchera,46900,Plaça de la Llibertat,13,burger;regional,39.4301266,-0.4744668,
La Cabaña,,,,,36.5965852,-4.5172926,
Taberna Marinera Pepi y Juan,,,,,36.5948044,-4.5147318,
Las Costillas,,,,barbecue;regional,40.3950237,-3.6666343,
l’Arcada,,,,,42.3066218,2.1665852,
Els Caçadors,17534,Carrer de Balandrau,,regional,42.3093022,2.1706239,
Restaurante Casa Placi,,,,,40.8620734,-3.6131759,
Gelida,,Carrer de la Diputació,133,,41.3830616,2.1569618,no
La mera mera,,Matia kalea,38,mexican,43.3132887,-2.0033529,
Restaurante Carpe Diem,,,,,41.521165,-5.3943306,
Restaurante La Pérgola Cuenca,,,,,40.0543621,-2.1423664,
Bar Los Ángeles Restaurante,,,,,40.1029005,-2.2203091,
Bargazpi,,,,,42.8737366,-2.035991,
Healthy Poke,28005,Calle de Toledo,26,,40.4138361,-3.7075945,
Restaurante Filà Vascos,,Carrer Caldera del Gas,6,,38.6950409,-0.478341,
Bar Restaurante Mariana,,,,,40.356216,-2.3972014,
La Candela,,,,,38.9806068,-3.9276499,
Bar Restaurante Catamigas,,,,,36.822441,-2.9648695,
Restaurante Villavieja,,,,regional,36.8396072,-2.9502836,
La Tierruca,,,,,40.8625878,-3.6134344,
Restaurante El Serón,,,,,40.9122162,-3.5861844,
El Mirallet,08401,Plaça de la Porxada,39,regional;coffee_shop,41.6078892,2.2867308,
Braseria Il Frateli,,,,,38.8491931,0.0190702,
,,,,,42.6379529,-9.0333484,
Suika 2,,,,chinese,41.7234277,1.8224947,
Restaurant Francis,,,,,28.0801822,-16.7305182,
Hindustani Indian Tandoori Restaurant,,,,,28.0803862,-16.7303833,
Victoria,,,,,28.0800416,-16.7306285,
Chinese resturant mandarin,,,,,28.0804625,-16.7303301,
Arruazuko Ostatua,,,,,42.922049,-1.9988031,
Ikki - restaurant japones,,Carrer de Josep Coroleu,76-78,japanese,41.2217848,1.7194547,
Mercado chamberi (juanchos),,,,,40.4362478,-3.6975804,
Morrofino Taberna,36201,Rúa Serafín Avendaño,4-6,,42.2384631,-8.7128075,
El 87,,,,,41.7636541,-2.4643681,
Casa Augusto Arranz,,,,,41.7636064,-2.4641933,
Tribeca,,,,,41.7638054,-2.4652305,
Bar Restaurante Cala Bona,17300,Passeig Bitácora,,spanish,41.6788453,2.8066983,
Restaurant Sa Malica-Can Ton,17300,Carrer Sant Andreu de la Palomera,2,,41.671482,2.7906158,
Kale Txiki Taberna,,,,,42.9222551,-2.0226938,
Pizzería Buenos Aires,,,,,37.4750157,-4.4376183,
Asador King Food,14940,Calle Alcalde Luis Cabello,,,37.4743052,-4.4300907,
Europa Pizzería,,,,pizza,28.073185,-16.7326901,
Restaurante Manía S.L.,,,,,28.0705116,-16.7324904,
